	created_at	favorite_count	hashtags	retweet_count	text	url	user_screen_name
0	Tue Oct 13 13:08:11 +0000 2020	7.0		0.0	@realDonaldTrump Here Trump goes off on Dr. Fauci we knew it was only a matter of time before he disparaged him.  We trust Dr. Fauci he’s a doctor not a politician.	https://twitter.com/twitter/statuses/1316002798471798785	42c0a8f33526d901b5e17e8f7f1a5ebe
1	Wed Oct 14 00:38:20 +0000 2020	0.0		0.0	 during tonight’s football game you showed an ad from the Trump campaign that according to Dr. Fauci is doctored and false. Hey  how can you work for a network who does this for a cheap buck?	https://twitter.com/twitter/statuses/1316176478845894656	755b20f71a0bd712ca2a80de130ac336
2	Wed Oct 14 13:24:25 +0000 2020	0.0		0.0	In pushing his agenda Trump has steadily drifted away from the counsel of his own government’s top doctors such as White House coronavirus task force coordinator Deborah Birx and Anthony S. Fauci director of the National Institute of Allergy and Infectious Diseases.	https://twitter.com/twitter/statuses/1316369269807026177	49b82587d7dfd9f5871dcee955e97062
3	Mon Oct 19 19:25:59 +0000 2020	0.0	biden	1.0	F**K President Trump only the smartest Doctor in the United States of America and today he trashed everything he’s been saying about COVID-19 and the pandemic. I thought Trump said he was gonna throw himself with smart people? Apparently Dr. Fauci is SMARTER than him! #biden https://t.co/UT2oSpVUdd	https://twitter.com/twitter/statuses/1318272199988551683	57c18188d53486e6ac586e3197b9ed61
